# format	robotrace-shortcut-course-v1
# course_id	2015alljapan
# source_file	examples/synthetic/2015alljapan.json
# source_hash	6e913302c42295310b49615c627cdf177cc89d23dac0ce2c64a5487a12c118ea
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
9090	2386.52368	-2573.98193
9100	2389.58984	-2583.50024
9110	2392.6001	-2593.03638
9120	2395.5542	-2602.59009
9130	2398.4519	-2612.16089
9140	2401.29321	-2621.74878
9150	2404.07837	-2631.35327
9160	2406.80664	-2640.97363
9170	2409.47852	-2650.61011
9180	2412.09351	-2660.26221
9190	2414.65186	-2669.92944
9200	2417.15308	-2679.61157
9210	2419.59741	-2689.30811
9220	2421.98462	-2699.01904
9230	2424.3147	-2708.74365
9240	2426.58765	-2718.48193
9250	2428.80298	-2728.2334
9260	2430.96118	-2737.9978
9270	2433.06177	-2747.77466
9280	2435.10498	-2757.56372
9290	2437.09033	-2767.36475
9300	2439.01831	-2777.177
9310	2440.88818	-2787.00073
9320	2442.70044	-2796.83496
9330	2444.45483	-2806.67993
9340	2446.15112	-2816.53491
9350	2447.78955	-2826.3999
9360	2449.36987	-2836.27417
9370	2450.89209	-2846.15771
9380	2452.3562	-2856.0498
9390	2453.76196	-2865.95044
9400	2455.10962	-2875.85938
9410	2456.39893	-2885.77588
9420	2457.62988	-2895.69971
9430	2458.80225	-2905.63086
9440	2459.9165	-2915.5686
9450	2460.97217	-2925.5127
9460	2461.96924	-2935.46265
9470	2462.90771	-2945.4187
9480	2463.7876	-2955.37988
9490	2464.60913	-2965.34595
9500	2465.37183	-2975.31689
9510	2466.07593	-2985.29199
9520	2466.72119	-2995.27124
9530	2467.30786	-3005.25391
9540	2467.83569	-3015.23999
9550	2468.30493	-3025.229
9560	2468.71533	-3035.22046
9570	2469.06689	-3045.21436
9580	2469.35986	-3055.20996
9590	2469.59375	-3065.20728
9600	2469.76904	-3075.20581
9610	2469.8855	-3085.20508
9620	2469.94312	-3095.20483
9630	2469.94141	-3105.20483
9640	2469.87744	-3115.20459
9650	2469.75122	-3125.20386
9660	2469.5625	-3135.2019
9670	2469.31104	-3145.19873
9680	2468.99731	-3155.19385
9690	2468.62109	-3165.18677
9700	2468.18237	-3175.177
9710	2467.6814	-3185.16455
9720	2467.11792	-3195.14868
9730	2466.49194	-3205.12891
9740	2465.80371	-3215.10522
9750	2465.05322	-3225.07715
9760	2464.24023	-3235.04395
9770	2463.36499	-3245.00562
9780	2462.42749	-3254.96143
9790	2461.42798	-3264.91138
9800	2460.36621	-3274.85474
9810	2459.24219	-3284.7915
9820	2458.05615	-3294.72095
9830	2456.80811	-3304.64258
9840	2455.49805	-3314.5564
9850	2454.12622	-3324.46191
9860	2452.69238	-3334.35864
9870	2451.19678	-3344.24609
9880	2449.63916	-3354.12402
9890	2448.02002	-3363.99194
9900	2446.33936	-3373.84985
9910	2444.59692	-3383.69678
9920	2442.79297	-3393.53271
9930	2440.92773	-3403.35718
9940	2439.00098	-3413.16992
9950	2437.01318	-3422.97021
9960	2434.96387	-3432.75806
9970	2432.85352	-3442.53271
9980	2430.68213	-3452.29419
9990	2428.44995	-3462.04175
10000	2426.15674	-3471.77539
10010	2423.80273	-3481.49414
10020	2421.38794	-3491.19824
10030	2418.9126	-3500.88721
10040	2416.37695	-3510.5603
10050	2413.78052	-3520.21729
10060	2411.12402	-3529.85791
10070	2408.40747	-3539.48193
10080	2405.63062	-3549.08862
10090	2402.7937	-3558.67773
10100	2399.89697	-3568.24902
10110	2396.94067	-3577.802
10120	2393.92456	-3587.33618
10130	2390.84888	-3596.85156
10140	2387.71387	-3606.34741
10150	2384.51953	-3615.82349
10160	2381.26611	-3625.2793
10170	2377.95361	-3634.71484
10180	2374.58203	-3644.12939
10190	2371.15186	-3653.52246
10200	2367.66309	-3662.89429
10210	2364.11572	-3672.2439
10220	2360.51001	-3681.57104
10230	2356.84619	-3690.87573
10240	2353.12402	-3700.15723
10250	2349.34424	-3709.41528
10260	2345.50635	-3718.64966
10270	2341.61108	-3727.85962
10280	2337.6582	-3737.04517
10290	2333.64795	-3746.20581
10300	2329.58057	-3755.34131
10310	2325.45605	-3764.45117
10320	2321.2749	-3773.53491
10330	2317.03687	-3782.59253
10340	2312.74243	-3791.62354
10350	2308.3916	-3800.62744
10360	2303.98462	-3809.604
10370	2299.52173	-3818.55273
10380	2295.00269	-3827.47339
10390	2290.42822	-3836.36572
10400	2285.7981	-3845.22925
10410	2281.11279	-3854.06372
10420	2276.37231	-3862.86865
10430	2271.5769	-3871.6438
10440	2266.72681	-3880.38892
10450	2261.82227	-3889.10352
10460	2256.86304	-3897.78711
10470	2251.84985	-3906.4397
10480	2246.78247	-3915.06079
10490	2241.66162	-3923.65015
10500	2236.48706	-3932.20703
10510	2231.25903	-3940.73169
10520	2225.97778	-3949.22339
10530	2220.6438	-3957.68188
10540	2215.25684	-3966.10693
10550	2209.81738	-3974.49805
10560	2204.32568	-3982.85522
10570	2198.78174	-3991.17773
10580	2193.18579	-3999.46558
10590	2187.53833	-4007.71802
10600	2181.83936	-4015.9353
10610	2176.08936	-4024.1167
10620	2170.28809	-4032.26196
10630	2164.43604	-4040.37085
10640	2158.53345	-4048.44287
10650	2152.58057	-4056.47803
10660	2146.57739	-4064.47559
10670	2140.52466	-4072.43555
10680	2134.42212	-4080.35767
10690	2128.27002	-4088.24146
10700	2122.06909	-4096.08643
10710	2115.81909	-4103.89307
10720	2109.52051	-4111.65967
10730	2103.17334	-4119.38721
10740	2096.77808	-4127.0752
10750	2090.33496	-4134.72266
10760	2083.84399	-4142.32959
10770	2077.30591	-4149.896
10780	2070.72046	-4157.42188
10790	2064.08813	-4164.90576
10800	2057.40918	-4172.34814
10810	2050.68384	-4179.74902
10820	2043.91223	-4187.10742
10830	2037.09497	-4194.42334
10840	2030.23206	-4201.69678
10850	2023.32373	-4208.92676
10860	2016.37048	-4216.11377
10870	2009.37244	-4223.25684
10880	2002.32983	-4230.35645
10890	1995.24292	-4237.41162
10900	1988.11218	-4244.42236
10910	1980.93774	-4251.38867
10920	1973.71985	-4258.30957
10930	1966.45886	-4265.18555
10940	1959.15503	-4272.01611
10950	1951.80872	-4278.80078
10960	1944.42017	-4285.53906
10970	1936.9895	-4292.23145
10980	1929.51721	-4298.87695
10990	1922.00366	-4305.47607
11000	1914.44885	-4312.02783
11010	1906.85327	-4318.53223
11020	1899.21729	-4324.98877
11030	1891.54102	-4331.39795
11040	1883.82483	-4337.75879
11050	1876.06909	-4344.07129
11060	1868.27393	-4350.33496
11070	1860.43994	-4356.55029
11080	1852.56714	-4362.71582
11090	1844.65601	-4368.83252
11100	1836.70679	-4374.8999
11110	1828.71985	-4380.91699
11120	1820.69543	-4386.88428
11130	1812.63379	-4392.80127
11140	1804.5354	-4398.66797
11150	1796.40051	-4404.4834
11160	1788.22937	-4410.24854
11170	1780.02246	-4415.96191
11180	1771.77991	-4421.62402
11190	1763.5022	-4427.23486
11200	1755.18958	-4432.79346
11210	1746.84229	-4438.30029
11220	1738.46082	-4443.75488
11230	1730.04541	-4449.15674
11240	1721.59644	-4454.50586
11250	1713.11414	-4459.80225
11260	1704.599	-4465.04541
11270	1696.05115	-4470.23535
11280	1687.47107	-4475.37158
11290	1678.85913	-4480.4541
11300	1670.21545	-4485.48291
11310	1661.54065	-4490.45752
11320	1652.83484	-4495.37744
11330	1644.09851	-4500.24316
11340	1635.33179	-4505.0542
11350	1626.53528	-4509.81055
11360	1617.70923	-4514.51172
11370	1608.854	-4519.15723
11380	1599.96985	-4523.74805
11390	1591.05725	-4528.28271
11400	1582.11633	-4532.76172
11410	1573.14771	-4537.18457
11420	1564.15161	-4541.55176
11430	1555.12842	-4545.8623
11440	1546.07837	-4550.11621
11450	1537.00208	-4554.31348
11460	1527.89954	-4558.45459
11470	1518.77136	-4562.53809
11480	1509.61792	-4566.56445
11490	1500.43945	-4570.53369
11500	1491.23633	-4574.4458
11510	1482.00891	-4578.2998
11520	1472.75757	-4582.09619
11530	1463.48279	-4585.83496
11540	1454.18469	-4589.51562
11550	1444.86389	-4593.1377
11560	1435.52063	-4596.70166
11570	1426.15515	-4600.20752
11580	1416.76807	-4603.6543
11590	1407.35962	-4607.04248
11600	1397.93005	-4610.37207
11610	1388.47998	-4613.64209
11620	1379.00964	-4616.85352
11630	1369.51941	-4620.00537
11640	1360.00964	-4623.09814
11650	1350.48071	-4626.13135
11660	1340.93311	-4629.10449
11670	1331.36694	-4632.01855
11680	1321.78284	-4634.87256
11690	1312.18115	-4637.6665
11700	1302.56213	-4640.40039
11710	1292.92627	-4643.07373
11720	1283.2738	-4645.6875
11730	1273.60522	-4648.24023
11740	1263.9209	-4650.73291
11750	1254.22107	-4653.16504
11760	1244.50635	-4655.53662
11770	1234.77698	-4657.84717
11780	1225.03333	-4660.09668
11790	1215.27588	-4662.28564
11800	1205.50488	-4664.41309
11810	1195.7207	-4666.47998
11820	1185.92395	-4668.48535
11830	1176.11475	-4670.42969
11840	1166.29358	-4672.3125
11850	1156.46094	-4674.13379
11860	1146.61707	-4675.89355
11870	1136.76233	-4677.59229
11880	1126.89722	-4679.229
11890	1117.02197	-4680.8042
11900	1107.13721	-4682.31738
11910	1097.24316	-4683.76855
11920	1087.34021	-4685.1582
11930	1077.42871	-4686.48633
11940	1067.50916	-4687.75195
11950	1057.58191	-4688.95557
11960	1047.64734	-4690.09717
11970	1037.70581	-4691.17676
11980	1027.75769	-4692.19434
11990	1017.80341	-4693.14941
12000	1007.84338	-4694.04248
12010	997.87793	-4694.87305
12020	987.907532	-4695.6416
12030	977.932495	-4696.34766
12040	967.953247	-4696.99121
12050	957.970154	-4697.57275
12060	947.983704	-4698.09131
12070	937.994141	-4698.54785
12080	928.001892	-4698.94189
12090	918.007385	-4699.27344
12100	908.011047	-4699.54297
12110	898.013184	-4699.74951
12120	888.014282	-4699.89355
12130	878.014587	-4699.9751
12140	868.014648	-4699.99414
12150	858.014771	-4699.94824
12160	848.015442	-4699.83496
12170	838.017029	-4699.65576
12180	828.020081	-4699.40967
12190	818.025024	-4699.09668
12200	808.032227	-4698.71729
12210	798.042236	-4698.271
12220	788.055359	-4697.7583
12230	778.072205	-4697.1792
12240	768.093079	-4696.5332
12250	758.118469	-4695.82129
12260	748.148865	-4695.04248
12270	738.184692	-4694.19727
12280	728.226318	-4693.28564
12290	718.274292	-4692.30762
12300	708.328979	-4691.26318
12310	698.390869	-4690.15283
12320	688.460388	-4688.97559
12330	678.537964	-4687.73291
12340	668.624023	-4686.42383
12350	658.719055	-4685.04834
12360	648.823486	-4683.60742
12370	638.937744	-4682.1001
12380	629.062256	-4680.52734
12390	619.197449	-4678.88818
12400	609.343811	-4677.18408
12410	599.50177	-4675.41357
12420	589.671692	-4673.57812
12430	579.854126	-4671.67676
12440	570.049438	-4669.70996
12450	560.258057	-4667.67822
12460	550.480469	-4665.58105
12470	540.717102	-4663.41846
12480	530.968323	-4661.19141
12490	521.234619	-4658.89893
12500	511.516418	-4656.5415
12510	501.814148	-4654.11963
12520	492.128235	-4651.6333
12530	482.459106	-4649.08203
12540	472.80722	-4646.4668
12550	463.172974	-4643.78711
12560	453.556824	-4641.04297
12570	443.959167	-4638.23535
12580	434.380432	-4635.36328
12590	424.821045	-4632.42773
12600	415.281464	-4629.42822
12610	405.762085	-4626.36572
12620	396.263336	-4623.23926
12630	386.785645	-4620.0498
12640	377.329437	-4616.79736
12650	367.895111	-4613.48145
12660	358.483093	-4610.10303
12670	349.093811	-4606.66211
12680	339.727692	-4603.15869
12690	330.385101	-4599.59229
12700	321.066528	-4595.96436
12710	311.772339	-4592.27393
12720	302.50293	-4588.52197
12730	293.258789	-4584.7085
12740	284.040253	-4580.83301
12750	274.847748	-4576.896
12760	265.681702	-4572.89844
12770	256.542511	-4568.83936
12780	247.430588	-4564.71973
12790	238.346329	-4560.53906
12800	229.290146	-4556.29834
12810	220.262421	-4551.99707
12820	211.26358	-4547.63574
12830	202.294022	-4543.21484
12840	193.354126	-4538.73389
12850	184.444305	-4534.19336
12860	175.564957	-4529.59375
12870	166.716461	-4524.93506
12880	157.899216	-4520.21777
12890	149.113632	-4515.44141
12900	140.360077	-4510.60645
12910	131.638947	-4505.71338
12920	122.95063	-4500.7627
12930	114.295517	-4495.75342
12940	105.673981	-4490.68701
12950	97.0864182	-4485.56348
12960	88.5332031	-4480.38232
12970	80.0147171	-4475.14453
12980	71.5313416	-4469.8501
12990	63.0834503	-4464.49902
13000	54.6714211	-4459.0918
13010	46.2956238	-4453.62891
13020	37.9564323	-4448.10986
13030	29.6542206	-4442.53564
13040	21.3893528	-4436.90625
13050	13.1622	-4431.22168
13060	4.97312641	-4425.48242
13070	-3.1775043	-4419.68896
13080	-11.2893295	-4413.84082
13090	-19.3619881	-4407.93896
13100	-27.3951225	-4401.9834
13110	-35.3883743	-4395.97461
13120	-43.3413925	-4389.9126
13130	-51.2538185	-4383.79736
13140	-59.1253014	-4377.62988
13150	-66.9554901	-4371.40967
13160	-74.7440414	-4365.1377
13170	-82.4906082	-4358.81396
13180	-90.1948395	-4352.43896
13190	-97.8563995	-4346.01221
13200	-105.474953	-4339.53467
13210	-113.050148	-4333.00684
13220	-120.581657	-4326.42822
13230	-128.069138	-4319.7998
13240	-135.512268	-4313.12158
13250	-142.910706	-4306.39355
13260	-150.26413	-4299.6167
13270	-157.57222	-4292.79102
13280	-164.834625	-4285.9165
13290	-172.051056	-4278.99414
13300	-179.221176	-4272.02344
13310	-186.34465	-4265.00537
13320	-193.421188	-4257.93945
13330	-200.45047	-4250.82715
13340	-207.432175	-4243.66748
13350	-214.365997	-4236.46191
13360	-221.251633	-4229.21045
13370	-228.08876	-4221.9126
13380	-234.87709	-4214.56982
13390	-241.616318	-4207.18213
13400	-248.306137	-4199.74902
13410	-254.946274	-4192.27197
13420	-261.536407	-4184.75049
13430	-268.076233	-4177.18555
13440	-274.565491	-4169.57715
13450	-281.003906	-4161.92578
13460	-287.391144	-4154.23145
13470	-293.726959	-4146.49463
13480	-300.011017	-4138.71582
13490	-306.243134	-4130.89502
13500	-312.422943	-4123.0332
13510	-318.550201	-4115.13037
13520	-324.624634	-4107.18652
13530	-330.645996	-4099.20264
13540	-336.613983	-4091.17896
13550	-342.528351	-4083.11548
13560	-348.388824	-4075.0127
13570	-354.19516	-4066.87109
13580	-359.947083	-4058.69092
13590	-365.644348	-4050.47266
13600	-371.286682	-4042.21655
13610	-376.873871	-4033.92285
13620	-382.40564	-4025.59229
13630	-387.881744	-4017.22485
13640	-393.301941	-4008.82129
13650	-398.666016	-4000.38184
13660	-403.973694	-3991.90649
13670	-409.224762	-3983.39624
13680	-414.418945	-3974.85107
13690	-419.556091	-3966.27148
13700	-424.635895	-3957.65771
13710	-429.658173	-3949.0105
13720	-434.622681	-3940.32983
13730	-439.529205	-3931.61621
13740	-444.377563	-3922.87036
13750	-449.16748	-3914.09204
13760	-453.898773	-3905.28223
13770	-458.571228	-3896.44092
13780	-463.184631	-3887.56885
13790	-467.7388	-3878.66602
13800	-472.233521	-3869.73315
13810	-476.668579	-3860.77026
13820	-481.043793	-3851.77832
13830	-485.358948	-3842.75732
13840	-489.613861	-3833.70776
13850	-493.80838	-3824.62988
13860	-497.942261	-3815.52441
13870	-502.015381	-3806.3916
13880	-506.027496	-3797.23169
13890	-509.978455	-3788.04541
13900	-513.868103	-3778.83276
13910	-517.696228	-3769.59448
13920	-521.462708	-3760.33105
13930	-525.167297	-3751.04248
13940	-528.809937	-3741.72949
13950	-532.390381	-3732.39258
13960	-535.908508	-3723.03198
13970	-539.364136	-3713.64795
13980	-542.757141	-3704.24121
13990	-546.087402	-3694.81201
14000	-549.354675	-3685.36084
14010	-552.558838	-3675.88818
14020	-555.699829	-3666.39429
14030	-558.777466	-3656.87964
14040	-561.791565	-3647.34473
14050	-564.742065	-3637.78979
14060	-567.628784	-3628.21558
14070	-570.45166	-3618.62231
14080	-573.210449	-3609.0105
14090	-575.905151	-3599.38037
14100	-578.535522	-3589.73267
14110	-581.101562	-3580.06738
14120	-583.603149	-3570.38525
14130	-586.0401	-3560.68677
14140	-588.412292	-3550.97241
14150	-590.719727	-3541.24219
14160	-592.962219	-3531.49683
14170	-595.139709	-3521.73682
14180	-597.252075	-3511.96265
14190	-599.299255	-3502.17432
14200	-601.281128	-3492.3728
14210	-603.197571	-3482.55811
14220	-605.048584	-3472.73096
14230	-606.834045	-3462.8916
14240	-608.553833	-3453.04077
14250	-610.207947	-3443.17847
14260	-611.796265	-3433.30542
14270	-613.318726	-3423.42188
14280	-614.775269	-3413.52856
14290	-616.165771	-3403.62573
14300	-617.490295	-3393.71387
14310	-618.748718	-3383.79346
14320	-619.940918	-3373.86475
14330	-621.066956	-3363.92847
14340	-622.126648	-3353.98462
14350	-623.120117	-3344.03418
14360	-624.04718	-3334.07739
14370	-624.907837	-3324.1145
14380	-625.702087	-3314.146
14390	-626.429871	-3304.17261
14400	-627.091125	-3294.19458
14410	-627.685852	-3284.21216
14420	-628.213989	-3274.22607
14430	-628.675537	-3264.23682
14440	-629.070557	-3254.24463
14450	-629.398865	-3244.25
14460	-629.660583	-3234.25342
14470	-629.855652	-3224.25537
14480	-629.98407	-3214.25635
14490	-630.045776	-3204.25659
14500	-630.051758	-3194.25659
14510	-630.051575	-3184.25659
14520	-630.051453	-3174.25659
14530	-630.05127	-3164.25659
14540	-630.051086	-3154.25659
14550	-630.050964	-3144.25659
14560	-630.050781	-3134.25659
14570	-630.050598	-3124.25659
14580	-630.050476	-3114.25659
14590	-630.050293	-3104.25659
14600	-630.050171	-3094.25659
14610	-630.049988	-3084.25659
14620	-630.049805	-3074.25659
14630	-630.049683	-3064.25659
14640	-630.0495	-3054.25659
14650	-630.049316	-3044.25659
14660	-630.049194	-3034.25659
14670	-630.049011	-3024.25659
14680	-630.048889	-3014.25659
14690	-630.048706	-3004.25659
14700	-630.048523	-2994.25659
14710	-630.048401	-2984.25659
14720	-630.048218	-2974.25659
14730	-630.048035	-2964.25659
14740	-630.047913	-2954.25659
14750	-630.047729	-2944.25659
14760	-630.047607	-2934.25659
14770	-630.047424	-2924.25659
14780	-630.047241	-2914.25659
14790	-630.047119	-2904.25659
14800	-630.046936	-2894.25659
14810	-630.046753	-2884.25659
14820	-630.046631	-2874.25659
14830	-630.046448	-2864.25659
14840	-630.046326	-2854.25659
14850	-630.046143	-2844.25659
14860	-630.045959	-2834.25659
14870	-630.045837	-2824.25659
14880	-630.045654	-2814.25659
14890	-630.045471	-2804.25659
14900	-630.045349	-2794.25659
14910	-630.045166	-2784.25659
14920	-630.045044	-2774.25659
14930	-630.044861	-2764.25659
14940	-630.044678	-2754.25659
14950	-630.044556	-2744.25659
14960	-630.044373	-2734.25659
14970	-630.044189	-2724.25659
14980	-630.044067	-2714.25659
14990	-630.043884	-2704.25659
15000	-629.880493	-2694.25952
15010	-628.811279	-2684.32104
15020	-626.75531	-2674.53906
15030	-623.732971	-2665.01099
15040	-619.774536	-2655.83252
15050	-614.919556	-2647.09473
15060	-609.216492	-2638.8855
15070	-602.722351	-2631.28662
15080	-595.502075	-2624.37402
15090	-587.627747	-2618.2168
15100	-579.17804	-2612.87646
15110	-570.237427	-2608.40625
15120	-560.895203	-2604.85107
15130	-551.244751	-2602.24634
15140	-541.382446	-2600.61792
15150	-531.406799	-2599.98242
15160	-521.417603	-2600.34595
15170	-511.514557	-2601.70483
15180	-501.796661	-2604.04565
15190	-492.360992	-2607.34473
15200	-483.301849	-2611.56958
15210	-474.709747	-2616.67749
15220	-466.670502	-2622.61792
15230	-459.264496	-2629.33105
15240	-452.565674	-2636.75024
15250	-446.640961	-2644.80103
15260	-441.549622	-2653.40308
15270	-437.342468	-2662.47046
15280	-434.061554	-2671.91235
15290	-431.739685	-2681.63477
15300	-430.399994	-2691.54053
15310	-430.043854	-2701.53052
15320	-430.043976	-2711.53052
15330	-430.044128	-2721.53052
15340	-430.04425	-2731.53052
15350	-430.044373	-2741.53052
15360	-430.044525	-2751.53052
15370	-430.044647	-2761.53052
15380	-430.044769	-2771.53052
15390	-430.044922	-2781.53052
15400	-430.045044	-2791.53052
15410	-430.045197	-2801.53052
15420	-430.045319	-2811.53052
15430	-430.045441	-2821.53052
15440	-430.045593	-2831.53052
15450	-430.045715	-2841.53052
15460	-430.045837	-2851.53052
15470	-430.04599	-2861.53052
15480	-430.046112	-2871.53052
15490	-430.046265	-2881.53052
15500	-430.046387	-2891.53052
15510	-430.046509	-2901.53052
15520	-430.046661	-2911.53052
15530	-430.046783	-2921.53052
15540	-430.046936	-2931.53052
15550	-430.047058	-2941.53052
15560	-430.04718	-2951.53052
15570	-430.047333	-2961.53052
15580	-430.047455	-2971.53052
15590	-430.047577	-2981.53052
15600	-430.047729	-2991.53052
15610	-430.047852	-3001.53052
15620	-430.048004	-3011.53052
15630	-430.048126	-3021.53052
15640	-430.048248	-3031.53052
15650	-430.048401	-3041.53052
15660	-430.048523	-3051.53052
15670	-430.048645	-3061.53052
15680	-430.048798	-3071.53052
15690	-430.04892	-3081.53052
15700	-430.049072	-3091.53052
15710	-430.049194	-3101.53052
15720	-430.049316	-3111.53052
15730	-430.049469	-3121.53052
15740	-430.049591	-3131.53052
15750	-430.049744	-3141.53052
15760	-430.049866	-3151.53052
15770	-430.049988	-3161.53052
15780	-430.05014	-3171.53052
15790	-430.050262	-3181.53052
15800	-430.050385	-3191.53052
15810	-430.04953	-3201.53052
15820	-429.995026	-3211.53027
15830	-429.857208	-3221.5293
15840	-429.636047	-3231.52686
15850	-429.331604	-3241.52222
15860	-428.943848	-3251.51465
15870	-428.47287	-3261.50342
15880	-427.918671	-3271.48804
15890	-427.28125	-3281.46777
15900	-426.56073	-3291.44165
15910	-425.75708	-3301.40942
15920	-424.870422	-3311.36987
15930	-423.900787	-3321.32275
15940	-422.848236	-3331.26709
15950	-421.71286	-3341.20239
15960	-420.494751	-3351.12793
15970	-419.193939	-3361.04297
15980	-417.810547	-3370.94678
15990	-416.344696	-3380.83887
16000	-414.796448	-3390.71826
16010	-413.165955	-3400.58423
16020	-411.453278	-3410.43652
16030	-409.658539	-3420.27417
16040	-407.781921	-3430.09644
16050	-405.823486	-3439.90283
16060	-403.783417	-3449.69238
16070	-401.661835	-3459.46484
16080	-399.458893	-3469.21899
16090	-397.174744	-3478.95459
16100	-394.80954	-3488.6709
16110	-392.363464	-3498.36719
16120	-389.83667	-3508.04248
16130	-387.22934	-3517.69653
16140	-384.541626	-3527.32861
16150	-381.773743	-3536.93799
16160	-378.925903	-3546.52368
16170	-375.99826	-3556.08569
16180	-372.991058	-3565.6228
16190	-369.904449	-3575.13452
16200	-366.738708	-3584.62012
16210	-363.494049	-3594.0791
16220	-360.170654	-3603.5105
16230	-356.768799	-3612.91406
16240	-353.288666	-3622.28906
16250	-349.73056	-3631.63452
16260	-346.094696	-3640.9502
16270	-342.381317	-3650.23511
16280	-338.590698	-3659.48877
16290	-334.723114	-3668.71045
16300	-330.778778	-3677.89966
16310	-326.758057	-3687.05566
16320	-322.661133	-3696.17798
16330	-318.488342	-3705.26562
16340	-314.23999	-3714.31836
16350	-309.916321	-3723.33545
16360	-305.51767	-3732.31592
16370	-301.044312	-3741.25952
16380	-296.496613	-3750.16553
16390	-291.874847	-3759.03345
16400	-287.179352	-3767.86255
16410	-282.410431	-3776.6521
16420	-277.56842	-3785.40161
16430	-272.653687	-3794.1106
16440	-267.666534	-3802.77808
16450	-262.60733	-3811.40381
16460	-257.47644	-3819.9873
16470	-252.27417	-3828.52759
16480	-247.000931	-3837.02417
16490	-241.657074	-3845.47656
16500	-236.242966	-3853.88403
16510	-230.758972	-3862.24609
16520	-225.20549	-3870.56226
16530	-219.582901	-3878.83179
16540	-213.891602	-3887.0542
16550	-208.131973	-3895.229
16560	-202.304428	-3903.35547
16570	-196.409363	-3911.43311
16580	-190.447189	-3919.46118
16590	-184.41832	-3927.43945
16600	-178.323181	-3935.36719
16610	-172.162186	-3943.2439
16620	-165.93576	-3951.06885
16630	-159.644348	-3958.8418
16640	-153.288391	-3966.56201
16650	-146.868317	-3974.229
16660	-140.384567	-3981.84204
16670	-133.837601	-3989.40088
16680	-127.227875	-3996.90503
16690	-120.555847	-4004.35376
16700	-113.821976	-4011.74658
16710	-107.026733	-4019.08301
16720	-100.170593	-4026.36279
16730	-93.2540207	-4033.58496
16740	-86.2775116	-4040.74927
16750	-79.241539	-4047.85522
16760	-72.1465988	-4054.90234
16770	-64.9931717	-4061.88989
16780	-57.7817688	-4068.81787
16790	-50.512886	-4075.6853
16800	-43.1870232	-4082.49194
16810	-35.8046951	-4089.23755
16820	-28.3664131	-4095.92114
16830	-20.8726921	-4102.54248
16840	-13.3240528	-4109.10156
16850	-5.72101974	-4115.59717
16860	1.93587923	-4122.02881
16870	9.64611149	-4128.39697
16880	17.4091434	-4134.70068
16890	25.2244339	-4140.93945
16900	33.0914421	-4147.11279
16910	41.0096207	-4153.22021
16920	48.9784164	-4159.26123
16930	56.9972839	-4165.23633
16940	65.0656586	-4171.14404
16950	73.1829834	-4176.98389
16960	81.3486938	-4182.75635
16970	89.5622253	-4188.46045
16980	97.8230057	-4194.09619
16990	106.130463	-4199.6626
17000	114.484016	-4205.15967
17010	122.883087	-4210.58691
17020	131.327087	-4215.94385
17030	139.815445	-4221.23047
17040	148.347565	-4226.44629
17050	156.922852	-4231.59033
17060	165.540695	-4236.66309
17070	174.200516	-4241.66357
17080	182.901718	-4246.59229
17090	191.643677	-4251.44775
17100	200.425797	-4256.23047
17110	209.247467	-4260.93994
17120	218.108078	-4265.5752
17130	227.007019	-4270.13672
17140	235.943649	-4274.62402
17150	244.917374	-4279.03711
17160	253.927551	-4283.37451
17170	262.973572	-4287.63721
17180	272.054779	-4291.82422
17190	281.170593	-4295.93555
17200	290.320312	-4299.97021
17210	299.503357	-4303.9292
17220	308.719086	-4307.81104
17230	317.966827	-4311.61621
17240	327.245972	-4315.34424
17250	336.555847	-4318.99463
17260	345.895813	-4322.56738
17270	355.265228	-4326.06201
17280	364.663452	-4329.47852
17290	374.089813	-4332.81641
17300	383.543671	-4336.07617
17310	393.024353	-4339.25684
17320	402.531219	-4342.35791
17330	412.063599	-4345.38037
17340	421.62085	-4348.32275
17350	431.20224	-4351.18555
17360	440.80719	-4353.96875
17370	450.434998	-4356.67139
17380	460.084991	-4359.29395
17390	469.7565	-4361.83545
17400	479.448853	-4364.29688
17410	489.161377	-4366.67725
17420	498.893402	-4368.97656
17430	508.644257	-4371.19482
17440	518.413269	-4373.33154
17450	528.199707	-4375.38721
17460	538.002991	-4377.36084
17470	547.822327	-4379.25293
17480	557.657104	-4381.06299
17490	567.483704	-4382.91602
17500	577.271362	-4384.96533
17510	587.016052	-4387.20947
17520	596.713928	-4389.64844
17530	606.361084	-4392.28076
17540	615.953674	-4395.10547
17550	625.487854	-4398.12158
17560	634.959839	-4401.32764
17570	644.365784	-4404.72217
17580	653.701904	-4408.30469
17590	663.000122	-4411.98438
17600	672.40094	-4415.39258
17610	681.910095	-4418.48535
17620	691.517029	-4421.25977
17630	701.211121	-4423.7124
17640	710.981506	-4425.84082
17650	720.817444	-4427.64209
17660	730.707947	-4429.11475
17670	740.642029	-4430.25732
17680	750.608704	-4431.06738
17690	760.596802	-4431.54541
17700	770.595276	-4431.69043
17710	780.593079	-4431.50146
17720	790.578979	-4430.97998
17730	800.541931	-4430.12598
17740	810.470947	-4428.93994
17750	820.354919	-4427.42432
17760	830.182861	-4425.57959
17770	839.943848	-4423.40869
17780	849.627075	-4420.91309
17790	859.221741	-4418.09668
17800	868.717285	-4414.96191
17810	878.103027	-4411.5127
17820	887.397339	-4407.82275
17830	896.743042	-4404.26562
17840	906.15802	-4400.896
17850	915.63855	-4397.71533
