# format	robotrace-shortcut-course-v1
# course_id	2012alljapan_pre
# source_file	examples/synthetic/2012alljapan_pre.json
# source_hash	b9cb6bca387886a6b380c63112b85fd48e0fa682ad92f4fa794fce2989730df9
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
10140	794.596191	-1403.82288
10150	796.660889	-1413.60632
10160	798.234009	-1423.48071
10170	799.311707	-1433.42151
10180	799.891174	-1443.40356
10190	799.971069	-1453.40222
10200	799.551086	-1463.39246
10210	798.632385	-1473.34912
10220	797.217163	-1483.24731
10230	795.309021	-1493.06262
10240	792.91272	-1502.77014
10250	790.034241	-1512.34583
10260	786.680725	-1521.76562
10270	782.860657	-1531.0061
10280	778.583496	-1540.04407
10290	773.859985	-1548.85706
10300	768.701904	-1557.42285
10310	763.122192	-1565.72021
10320	757.134705	-1573.72827
10330	750.754517	-1581.42712
10340	743.997498	-1588.79736
10350	736.880554	-1595.8208
10360	729.421448	-1602.47974
10370	721.638916	-1608.75757
10380	713.552307	-1614.63855
10390	705.181946	-1620.10815
10400	696.548584	-1625.15247
10410	687.67395	-1629.75891
10420	678.5802	-1633.91614
10430	669.290039	-1637.61365
10440	659.82666	-1640.84229
10450	650.213745	-1643.59387
10460	640.475342	-1645.86157
10470	630.635742	-1647.63965
10480	620.719604	-1648.92383
10490	610.751648	-1649.71082
10500	600.756836	-1649.99854
10510	590.756836	-1650
10520	580.756836	-1650
10530	570.756836	-1650
10540	560.756836	-1650
10550	550.756836	-1650
10560	540.756836	-1650
10570	530.756836	-1650
10580	520.756836	-1650
10590	510.756836	-1650
10600	500.756836	-1650
10610	490.756836	-1650
10620	480.756836	-1650
10630	470.756836	-1650
10640	460.756836	-1650
10650	450.756836	-1650
10660	440.756836	-1650
10670	430.756836	-1650
10680	420.756836	-1650
10690	410.756836	-1650
10700	400.756836	-1650
10710	390.756836	-1650
10720	380.756836	-1650
10730	370.756836	-1650
10740	360.756836	-1650
10750	350.756836	-1650
10760	340.756836	-1650
10770	330.756836	-1650
10780	320.756836	-1650
10790	310.756836	-1650
10800	300.756836	-1650
10810	290.756836	-1650
10820	280.756836	-1650
10830	270.756836	-1650
10840	260.756836	-1650
10850	250.756836	-1650
10860	240.756836	-1650
10870	230.756836	-1650
10880	220.756836	-1650
10890	210.756836	-1650
10900	200.756836	-1650
10910	190.756836	-1650
10920	180.756836	-1650
10930	170.756836	-1650
10940	160.756836	-1650
10950	150.756836	-1650
10960	140.756836	-1650
10970	130.756836	-1650
10980	120.756836	-1650
10990	110.756836	-1650
11000	100.756836	-1650
11010	90.7568359	-1650
11020	80.7568359	-1650
11030	70.7568359	-1650
11040	60.7568359	-1650
11050	50.7568359	-1650
11060	40.7568359	-1650
11070	30.7568359	-1650
11080	20.7568359	-1650
11090	10.7568369	-1650
11100	0.756836832	-1650
11110	-9.24316311	-1650
11120	-19.2431641	-1650
11130	-29.2431641	-1650
11140	-39.2431641	-1650
11150	-49.2431641	-1650
11160	-59.2431641	-1650
11170	-69.2431641	-1650
11180	-79.2431641	-1650
11190	-89.2431641	-1650
11200	-99.2431641	-1650
11210	-109.243164	-1650
11220	-119.243164	-1650
11230	-129.243164	-1650
11240	-139.243164	-1650
11250	-149.243164	-1650
11260	-159.243164	-1650
11270	-169.243164	-1650
11280	-179.243164	-1650
11290	-189.243164	-1650
11300	-199.243164	-1650
11310	-209.243164	-1650
11320	-219.243164	-1650
11330	-229.243164	-1650
11340	-239.243164	-1650
11350	-249.243164	-1650
11360	-259.243164	-1650
11370	-269.243164	-1650
11380	-279.243164	-1650
11390	-289.243164	-1650
11400	-299.243164	-1650
11410	-309.243164	-1650
11420	-319.243164	-1650
11430	-329.243164	-1650
11440	-339.243164	-1650
11450	-349.243164	-1650
11460	-359.243164	-1650
11470	-369.243164	-1650
11480	-379.243164	-1650
11490	-389.243164	-1650
11500	-399.243164	-1650
11510	-409.243164	-1650
11520	-419.243164	-1650
11530	-429.243164	-1650
11540	-439.243164	-1650
11550	-449.243164	-1650
11560	-459.243164	-1650
11570	-469.243164	-1650
11580	-479.243164	-1650
11590	-489.243164	-1650
11600	-499.243164	-1650
11610	-509.243164	-1650
11620	-519.243164	-1650
11630	-529.243164	-1650
11640	-539.243164	-1650
11650	-549.243164	-1650
11660	-559.243164	-1650
11670	-569.243164	-1650
11680	-579.243164	-1650
11690	-589.243164	-1650
11700	-599.243164	-1650
11710	-609.243164	-1650
11720	-619.243164	-1650
11730	-629.243164	-1650
11740	-639.243164	-1650
11750	-649.243164	-1650
11760	-659.243164	-1650
11770	-669.243164	-1650
11780	-679.243164	-1650
11790	-689.243164	-1650
11800	-699.243164	-1650
11810	-709.243164	-1650
11820	-719.243164	-1650
11830	-729.243164	-1650
11840	-739.243164	-1650
11850	-749.243164	-1650
11860	-759.243164	-1650
11870	-769.243164	-1650
11880	-779.243164	-1650
11890	-789.243164	-1650
11900	-799.243164	-1650
11910	-809.243164	-1650
11920	-819.243164	-1650
11930	-829.243164	-1650
11940	-839.243164	-1650
11950	-849.243164	-1650
11960	-859.241028	-1650.1709
11970	-869.224182	-1650.74023
11980	-879.176514	-1651.70837
11990	-889.082214	-1653.07373
12000	-898.925354	-1654.83411
12010	-908.690247	-1656.98669
12020	-918.361206	-1659.52808
12030	-927.922852	-1662.4541
12040	-937.359863	-1665.76025
12050	-946.657043	-1669.44104
12060	-955.799622	-1673.49072
12070	-964.772949	-1677.90283
12080	-973.562683	-1682.67017
12090	-982.154724	-1687.78516
12100	-990.535339	-1693.23975
12110	-998.691101	-1699.02502
12120	-1006.60907	-1705.13184
12130	-1014.27643	-1711.55042
12140	-1021.68097	-1718.27039
12150	-1028.81091	-1725.28125
12160	-1035.65479	-1732.57153
12170	-1042.20166	-1740.12964
12180	-1048.44104	-1747.94348
12190	-1054.36292	-1756.00061
12200	-1059.95789	-1764.28821
12210	-1065.21692	-1772.79285
12220	-1070.13171	-1781.50098
12230	-1074.69434	-1790.39868
12240	-1078.89746	-1799.47168
12250	-1082.7345	-1808.70557
12260	-1086.1991	-1818.08545
12270	-1089.28589	-1827.59644
12280	-1091.98987	-1837.22327
12290	-1094.30664	-1846.95044
12300	-1096.23267	-1856.76257
12310	-1097.76477	-1866.6438
12320	-1098.90039	-1876.57849
12330	-1099.63794	-1886.55054
12340	-1099.97607	-1896.54419
12350	-1100.10706	-1906.54297
12360	-1100.68384	-1916.52527
12370	-1101.75891	-1926.46619
12380	-1103.32935	-1936.34106
12390	-1105.39148	-1946.12512
12400	-1107.93994	-1955.79382
12410	-1110.96851	-1965.32312
12420	-1114.4696	-1974.68909
12430	-1118.43433	-1983.86841
12440	-1122.85291	-1992.83813
12450	-1127.71423	-2001.57568
12460	-1133.00623	-2010.05945
12470	-1138.7157	-2018.26819
12480	-1144.82812	-2026.18115
12490	-1151.32849	-2033.77881
12500	-1158.20044	-2041.04211
12510	-1165.42688	-2047.95288
12520	-1172.98962	-2054.4939
12530	-1180.86975	-2060.64868
12540	-1189.04773	-2066.40186
12550	-1197.50305	-2071.73926
12560	-1206.21448	-2076.64746
12570	-1215.1604	-2081.11401
12580	-1224.31836	-2085.12769
12590	-1233.66553	-2088.67896
12600	-1243.17847	-2091.75854
12610	-1252.83337	-2094.35864
12620	-1262.6062	-2096.47314
12630	-1272.47253	-2098.09644
12640	-1282.40759	-2099.22485
12650	-1292.3866	-2099.85498
12660	-1302.38477	-2100
12670	-1312.38477	-2100
12680	-1322.38477	-2100
12690	-1332.38477	-2100
12700	-1342.38477	-2100
12710	-1352.38477	-2100
12720	-1362.38477	-2100
12730	-1372.38477	-2100
12740	-1382.38477	-2100
12750	-1392.38477	-2100
12760	-1402.38477	-2100
12770	-1412.38477	-2100
12780	-1422.38477	-2100
12790	-1432.38477	-2100
12800	-1442.38477	-2100
12810	-1452.38477	-2100
12820	-1462.38477	-2100
12830	-1472.38477	-2100
12840	-1482.38477	-2100
12850	-1492.38477	-2100
12860	-1502.38477	-2100
12870	-1512.38477	-2100
12880	-1522.38477	-2100
12890	-1532.38477	-2100
12900	-1542.38477	-2100
12910	-1552.38477	-2100
12920	-1562.38477	-2100
12930	-1572.38477	-2100
12940	-1582.38477	-2100
12950	-1592.38477	-2100
12960	-1602.38477	-2100
12970	-1612.38477	-2100
12980	-1622.38477	-2100
12990	-1632.38477	-2100
13000	-1642.38477	-2100
13010	-1652.38477	-2100
13020	-1662.38477	-2100
13030	-1672.38477	-2100
13040	-1682.38477	-2100
13050	-1692.38477	-2100
13060	-1702.38477	-2100
13070	-1712.38477	-2100
13080	-1722.38477	-2100
13090	-1732.38477	-2100
13100	-1742.38477	-2100
13110	-1752.38477	-2100
13120	-1762.38477	-2100
13130	-1772.38477	-2100
13140	-1782.38477	-2100
13150	-1792.38477	-2100
13160	-1802.38477	-2100
13170	-1812.38477	-2100
13180	-1822.38477	-2100
13190	-1832.38477	-2100
13200	-1842.38477	-2100
13210	-1852.38477	-2100
13220	-1862.38477	-2100
13230	-1872.38477	-2100
13240	-1882.38477	-2100
13250	-1892.38477	-2100
13260	-1902.38477	-2100
13270	-1912.38477	-2100
13280	-1922.38477	-2100
13290	-1932.38477	-2100
13300	-1942.38477	-2100
13310	-1952.38477	-2099.99048
13320	-1962.38135	-2099.74438
13330	-1972.36401	-2099.16528
13340	-1982.3219	-2098.25366
13350	-1992.2439	-2097.01074
13360	-2002.11902	-2095.43799
13370	-2011.93616	-2093.53687
13380	-2021.68457	-2091.30957
13390	-2031.35327	-2088.75879
13400	-2040.93152	-2085.88721
13410	-2050.40894	-2082.69775
13420	-2059.77466	-2079.19434
13430	-2069.01831	-2075.38086
13440	-2078.12988	-2071.26147
13450	-2087.09912	-2066.84058
13460	-2095.91602	-2062.12305
13470	-2104.5708	-2057.1145
13480	-2113.05371	-2051.82031
13490	-2121.35571	-2046.24634
13500	-2129.46704	-2040.39868
13510	-2137.37915	-2034.28406
13520	-2145.08325	-2027.90906
13530	-2152.57031	-2021.28088
13540	-2159.83252	-2014.40686
13550	-2166.86157	-2007.29468
13560	-2173.64966	-1999.95215
13570	-2180.18921	-1992.38745
13580	-2186.47314	-1984.60901
13590	-2192.49414	-1976.62549
13600	-2198.24585	-1968.4458
13610	-2203.72192	-1960.07886
13620	-2208.91577	-1951.53406
13630	-2213.82227	-1942.82092
13640	-2218.43555	-1933.94922
13650	-2222.75049	-1924.92859
13660	-2226.76245	-1915.76917
13670	-2230.46704	-1906.4812
13680	-2233.85986	-1897.07483
13690	-2236.9375	-1887.56067
13700	-2239.69629	-1877.94922
13710	-2242.13306	-1868.25122
13720	-2244.24561	-1858.47729
13730	-2246.03101	-1848.63843
13740	-2247.48755	-1838.74561
13750	-2248.61353	-1828.80957
13760	-2249.40771	-1818.84167
13770	-2249.86938	-1808.85278
13780	-2250	-1798.85413
13790	-2250	-1788.85413
13800	-2250	-1778.85413
13810	-2250	-1768.85413
13820	-2250	-1758.85413
13830	-2250	-1748.85413
13840	-2250	-1738.85413
13850	-2250	-1728.85413
13860	-2250	-1718.85413
13870	-2250	-1708.85413
13880	-2250	-1698.85413
13890	-2250	-1688.85413
13900	-2250	-1678.85413
13910	-2250	-1668.85413
13920	-2250	-1658.85413
13930	-2250	-1648.85413
13940	-2250	-1638.85413
13950	-2250	-1628.85413
13960	-2250	-1618.85413
13970	-2250	-1608.85413
13980	-2250	-1598.85413
13990	-2250	-1588.85413
14000	-2250	-1578.85413
14010	-2250	-1568.85413
14020	-2250	-1558.85413
14030	-2250	-1548.85413
14040	-2250	-1538.85413
14050	-2250	-1528.85413
14060	-2250	-1518.85413
14070	-2250	-1508.85413
14080	-2250	-1498.85413
14090	-2250	-1488.85413
14100	-2250	-1478.85413
14110	-2250	-1468.85413
14120	-2250	-1458.85413
14130	-2250	-1448.85413
14140	-2250	-1438.85413
14150	-2250	-1428.85413
14160	-2250	-1418.85413
14170	-2250	-1408.85413
14180	-2250	-1398.85413
14190	-2250	-1388.85413
14200	-2250	-1378.85413
14210	-2250	-1368.85413
14220	-2250	-1358.85413
14230	-2250	-1348.85413
14240	-2250	-1338.85413
14250	-2250	-1328.85413
14260	-2250	-1318.85413
14270	-2250	-1308.85413
14280	-2250	-1298.85413
14290	-2250	-1288.85413
14300	-2250	-1278.85413
14310	-2250	-1268.85413
14320	-2250	-1258.85413
14330	-2250	-1248.85413
14340	-2250	-1238.85413
14350	-2250	-1228.85413
14360	-2250	-1218.85413
14370	-2250	-1208.85413
14380	-2250	-1198.85413
14390	-2250	-1188.85413
14400	-2250	-1178.85413
14410	-2250	-1168.85413
14420	-2250	-1158.85413
14430	-2250	-1148.85413
14440	-2250	-1138.85413
14450	-2250	-1128.85413
14460	-2250	-1118.85413
14470	-2250	-1108.85413
14480	-2250	-1098.85413
14490	-2250	-1088.85413
14500	-2250	-1078.85413
14510	-2250	-1068.85413
14520	-2250	-1058.85413
14530	-2250	-1048.85413
14540	-2250	-1038.85413
14550	-2250	-1028.85413
14560	-2250	-1018.85406
14570	-2250	-1008.85406
14580	-2250	-998.854065
14590	-2250	-988.854065
14600	-2250	-978.854065
14610	-2250	-968.854065
14620	-2250	-958.854065
14630	-2250	-948.854065
14640	-2250	-938.854065
14650	-2250	-928.854065
14660	-2250	-918.854065
14670	-2250	-908.854065
14680	-2250	-898.854065
14690	-2250	-888.854065
14700	-2250	-878.854065
14710	-2250	-868.854065
14720	-2250	-858.854065
14730	-2250	-848.854065
14740	-2250	-838.854065
14750	-2250	-828.854065
14760	-2250	-818.854065
14770	-2250	-808.854065
14780	-2250	-798.854065
14790	-2250	-788.854065
14800	-2250	-778.854065
14810	-2250	-768.854065
14820	-2250	-758.854065
14830	-2250	-748.854065
14840	-2250	-738.854065
14850	-2250	-728.854065
14860	-2250	-718.854065
14870	-2250	-708.854065
14880	-2250	-698.854065
14890	-2250	-688.854065
14900	-2250	-678.854065
14910	-2250	-668.854065
14920	-2250	-658.854065
14930	-2250	-648.854065
14940	-2250	-638.854065
14950	-2250	-628.854065
14960	-2250	-618.854065
14970	-2250	-608.854065
14980	-2250	-598.854065
14990	-2250	-588.854065
15000	-2250	-578.854065
15010	-2250	-568.854065
15020	-2250	-558.854065
15030	-2250	-548.854065
15040	-2250	-538.854065
15050	-2250	-528.854065
15060	-2250	-518.854065
15070	-2250	-508.854095
15080	-2250	-498.854095
15090	-2250	-488.854095
15100	-2250	-478.854095
15110	-2250	-468.854095
15120	-2250	-458.854095
15130	-2250	-448.854095
15140	-2250	-438.854095
15150	-2250	-428.854095
15160	-2250	-418.854095
15170	-2250	-408.854095
15180	-2250	-398.854095
15190	-2250	-388.854095
15200	-2250	-378.854095
15210	-2250	-368.854095
15220	-2250	-358.854095
15230	-2250	-348.854095
15240	-2250	-338.854095
15250	-2250	-328.854095
15260	-2250	-318.854095
15270	-2250	-308.854095
15280	-2250	-298.854095
15290	-2250	-288.854095
15300	-2250	-278.854095
15310	-2250	-268.854095
15320	-2250	-258.854095
15330	-2250	-248.85408
15340	-2250	-238.85408
15350	-2250	-228.85408
15360	-2250	-218.85408
15370	-2250	-208.85408
15380	-2250	-198.85408
15390	-2250	-188.85408
15400	-2250	-178.85408
15410	-2250	-168.85408
15420	-2250	-158.85408
15430	-2249.99561	-148.854095
15440	-2249.58618	-138.864334
15450	-2248.51196	-128.924057
15460	-2246.77808	-119.077408
15470	-2244.39209	-109.368141
15480	-2241.3645	-99.8393936
15490	-2237.70898	-90.5335007
15500	-2233.44141	-81.491806
15510	-2228.5813	-72.7544861
15520	-2223.14966	-64.3603439
15530	-2217.17114	-56.3466835
15540	-2210.67188	-48.7491035
15550	-2203.68091	-41.6013641
15560	-2196.22949	-34.9352188
15570	-2188.35034	-28.7802811
15580	-2180.07861	-23.1638985
15590	-2171.45142	-18.1110249
15600	-2162.50659	-13.6441059
15610	-2153.28394	-9.78298855
15620	-2143.82471	-6.54482746
15630	-2134.1709	-3.94400859
15640	-2124.36499	-1.99208736
15650	-2114.45117	-0.697735369
15660	-2104.4729	-0.0667033195
15670	-2094.47363	0
15680	-2084.47363	0
15690	-2074.47363	0
15700	-2064.47363	0
15710	-2054.47363	0
15720	-2044.47351	0
15730	-2034.47351	0
15740	-2024.47351	0
15750	-2014.47351	0
15760	-2004.47351	0
15770	-1994.47351	0
15780	-1984.47351	0
15790	-1974.47351	0
15800	-1964.47351	0
15810	-1954.47351	0
15820	-1944.47351	0
15830	-1934.47351	0
15840	-1924.47351	0
15850	-1914.47351	0
15860	-1904.47351	0
15870	-1894.47351	0
15880	-1884.47351	0
15890	-1874.47351	0
15900	-1864.47351	0
15910	-1854.47351	0
15920	-1844.47351	0
15930	-1834.47351	0
15940	-1824.47351	0
15950	-1814.47351	0
15960	-1804.47351	0
15970	-1794.47351	0
15980	-1784.47351	0
15990	-1774.47351	0
16000	-1764.47351	0
16010	-1754.47351	0
16020	-1744.47351	0
16030	-1734.47351	0
16040	-1724.47351	0
16050	-1714.47351	0
16060	-1704.47351	0
16070	-1694.47351	0
16080	-1684.47351	0
16090	-1674.47351	0
16100	-1664.47351	0
16110	-1654.47351	0
16120	-1644.47351	0
16130	-1634.47351	0
16140	-1624.47351	0
16150	-1614.47351	0
16160	-1604.47351	0
16170	-1594.47351	0
16180	-1584.47351	0
16190	-1574.47351	0
16200	-1564.47351	0
16210	-1554.47351	0
16220	-1544.47351	0
16230	-1534.47351	0
16240	-1524.47351	0
16250	-1514.47351	0
16260	-1504.47351	0
16270	-1494.47351	0
16280	-1484.47351	0
16290	-1474.47351	0
16300	-1464.47351	0
16310	-1454.47351	0
16320	-1444.47351	0
16330	-1434.47351	0
16340	-1424.47351	0
16350	-1414.47351	0
16360	-1404.47351	0
16370	-1394.47351	0
16380	-1384.47351	0
16390	-1374.47351	0
16400	-1364.47351	0
16410	-1354.47351	0
16420	-1344.47351	0
16430	-1334.47351	0
16440	-1324.47351	0
16450	-1314.47351	0
16460	-1304.47351	0
16470	-1294.47351	0
16480	-1284.47351	0
16490	-1274.47351	0
16500	-1264.47351	0
16510	-1254.47351	0
16520	-1244.47351	0
16530	-1234.47351	0
16540	-1224.47351	0
16550	-1214.47351	0
16560	-1204.47351	0
16570	-1194.47351	0
16580	-1184.47351	0
16590	-1174.47351	0
16600	-1164.47351	0
16610	-1154.47351	0
16620	-1144.47351	0
16630	-1134.47351	0
16640	-1124.47351	0
16650	-1114.47351	0
16660	-1104.47351	0
16670	-1094.47351	0
16680	-1084.47351	0
16690	-1074.47351	0
16700	-1064.47351	0
16710	-1054.47351	0
16720	-1044.47351	0
16730	-1034.47351	0
16740	-1024.47351	0
16750	-1014.47351	0
16760	-1004.47351	0
16764.4727	-1000	0
